#file,merlin-0.01-0.01-0.25-32-1.0,merlin-0.01-0.01-0.50-32-1.0,merlin-0.01-0.01-1.00-32-1.0,merlin-0.01-0.01-2.00-32-1.0,merlin-0.01-0.05-0.25-32-1.0,merlin-0.01-0.05-0.50-32-1.0,merlin-0.01-0.05-1.00-32-1.0,merlin-0.01-0.05-2.00-32-1.0,merlin-0.01-0.10-0.25-32-1.0,merlin-0.01-0.10-0.50-32-1.0,merlin-0.01-0.10-1.00-32-1.0,merlin-0.01-0.10-2.00-32-1.0,merlin-0.05-0.01-0.25-32-1.0,merlin-0.05-0.01-0.50-32-1.0,merlin-0.05-0.01-1.00-32-1.0,merlin-0.05-0.01-2.00-32-1.0,merlin-0.05-0.05-0.25-32-1.0,merlin-0.05-0.05-0.50-32-1.0,merlin-0.05-0.05-1.00-32-1.0,merlin-0.05-0.05-2.00-32-1.0,merlin-0.05-0.10-0.25-32-1.0,merlin-0.05-0.10-0.50-32-1.0,merlin-0.05-0.10-1.00-32-1.0,merlin-0.05-0.10-2.00-32-1.0,merlin-0.10-0.01-0.25-32-1.0,merlin-0.10-0.01-0.50-32-1.0,merlin-0.10-0.01-1.00-32-1.0,merlin-0.10-0.01-2.00-32-1.0,merlin-0.10-0.05-0.25-32-1.0,merlin-0.10-0.05-0.50-32-1.0,merlin-0.10-0.05-1.00-32-1.0,merlin-0.10-0.05-2.00-32-1.0,merlin-0.10-0.10-0.25-32-1.0,merlin-0.10-0.10-0.50-32-1.0,merlin-0.10-0.10-1.00-32-1.0,merlin-0.10-0.10-2.00-32-1.0,merlin-0.15-0.01-0.25-32-1.0,merlin-0.15-0.01-0.50-32-1.0,merlin-0.15-0.01-1.00-32-1.0,merlin-0.15-0.01-2.00-32-1.0,merlin-0.15-0.05-0.25-32-1.0,merlin-0.15-0.05-0.50-32-1.0,merlin-0.15-0.05-1.00-32-1.0,merlin-0.15-0.05-2.00-32-1.0,merlin-0.15-0.10-0.25-32-1.0,merlin-0.15-0.10-0.50-32-1.0,merlin-0.15-0.10-1.00-32-1.0,merlin-0.15-0.10-2.00-32-1.0
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0788,0.0778,0.0773,0.0775,0.0786,0.0775,0.0771,0.0772,0.0784,0.0774,0.0769,0.077,0.0768,0.076,0.0757,0.0759,0.0766,0.0758,0.0755,0.0757,0.0765,0.0757,0.0754,0.0756,0.0763,0.0756,0.0755,0.0757,0.0762,0.0755,0.0753,0.0756,0.0761,0.0754,0.0753,0.0755,0.0762,0.0757,0.0756,0.0759,0.0761,0.0756,0.0755,0.0758,0.076,0.0755,0.0754,0.0758
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.0775,0.0765,0.0762,0.0763,0.0773,0.0763,0.0759,0.0761,0.0771,0.0762,0.0758,0.0759,0.0755,0.0748,0.0746,0.0748,0.0754,0.0746,0.0744,0.0747,0.0753,0.0746,0.0744,0.0746,0.075,0.0744,0.0743,0.0746,0.0749,0.0743,0.0742,0.0745,0.0748,0.0742,0.0742,0.0745,0.0749,0.0744,0.0745,0.0748,0.0748,0.0744,0.0744,0.0747,0.0747,0.0743,0.0743,0.0747
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.1142,0.1128,0.1121,0.1123,0.114,0.1126,0.1119,0.1121,0.1139,0.1124,0.1118,0.1119,0.1121,0.1109,0.1104,0.1108,0.1119,0.1108,0.1103,0.1106,0.1118,0.1106,0.1102,0.1105,0.1112,0.1103,0.11,0.1105,0.1111,0.1102,0.1099,0.1104,0.111,0.1101,0.1098,0.1103,0.1108,0.1101,0.11,0.1106,0.1108,0.1101,0.11,0.1105,0.1107,0.11,0.1099,0.1105
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0618,0.061,0.0607,0.0609,0.0616,0.0608,0.0605,0.0607,0.0615,0.0607,0.0604,0.0605,0.06,0.0593,0.0592,0.0594,0.0599,0.0592,0.0591,0.0593,0.0598,0.0591,0.059,0.0592,0.0593,0.0588,0.0587,0.0591,0.0592,0.0587,0.0587,0.059,0.0591,0.0586,0.0586,0.0589,0.0591,0.0587,0.0588,0.0591,0.059,0.0586,0.0587,0.0591,0.0589,0.0586,0.0586,0.0591
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.1063,0.1046,0.1038,0.1041,0.1061,0.1044,0.1036,0.1039,0.106,0.1044,0.1035,0.1038,0.1039,0.1026,0.102,0.1024,0.1038,0.1025,0.1019,0.1023,0.1037,0.1024,0.1018,0.1022,0.103,0.1019,0.1016,0.1021,0.1029,0.1019,0.1015,0.102,0.1028,0.1018,0.1015,0.102,0.1026,0.1018,0.1017,0.1023,0.1026,0.1017,0.1016,0.1022,0.1025,0.1017,0.1016,0.1021
