#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
2016_LUN3.oracleGeneral.zst,286689067008,0.4165,0.2936,0.4148,0.4217,0.5264,0.5806,0.5063,0.4598,0.5026,0.5229,0.5916,0.5663,0.4137,0.5406,0.5344,0.4078,0.3993,0.4991,0.4173,0.4158,0.4244
2016_LUN6.oracleGeneral.zst,258771779584,0.4274,0.2521,0.4348,0.3767,0.5075,0.5783,0.4746,0.4368,0.475,0.501,0.5733,0.5546,0.3761,0.531,0.5262,0.418,0.406,0.4697,0.4119,0.407,0.411
2016_LUN2.oracleGeneral.zst,254476812288,0.4472,0.263,0.4434,0.3901,0.5211,0.5892,0.4884,0.4478,0.4877,0.5138,0.5703,0.5345,0.3857,0.5354,0.5326,0.4272,0.4103,0.4928,0.4289,0.4188,0.425
2016_LUN1.oracleGeneral.zst,239444426752,0.4647,0.2975,0.4732,0.418,0.5911,0.6553,0.5454,0.5228,0.5516,0.5784,0.6,0.6036,0.4154,0.6149,0.6093,0.4493,0.4312,0.542,0.4593,0.4428,0.456
2016_LUN4.oracleGeneral.zst,259845521408,0.394,0.2688,0.3961,0.3862,0.5038,0.5416,0.4808,0.4425,0.4759,0.5001,0.5929,0.5368,0.3787,0.5162,0.5085,0.3949,0.3847,0.4805,0.3903,0.4324,0.4092
2016_LUN0.oracleGeneral.zst,242665652224,0.4083,0.2716,0.4164,0.4015,0.5238,0.5724,0.4959,0.4566,0.497,0.516,0.5696,0.5529,0.3957,0.5417,0.5407,0.41,0.3945,0.4844,0.4088,0.3893,0.4211
