#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
tencent_photo1.oracleGeneral.zst,1323923668992,0.2416,0.162,0.2409,0.2178,0.2133,0.2374,0.2172,0.2273,0.2556,0.2113,0.5246,0.2941,0.2224,0.2169,0.2068,0.2046,0.2075,0.2081,0.2268,0.2594,0.2056
tencent_photo2.oracleGeneral.zst,1277752770560,0.2466,0.1657,0.2459,0.2219,0.2175,0.2417,0.222,0.2326,0.2542,0.2155,0.5275,0.3041,0.2274,0.2211,0.211,0.209,0.212,0.2126,0.2316,0.2682,0.2101
