#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
wiki_2019u.oracleGeneral.zst,1680405954560,0.1254,0.0896,0.1241,0.1228,0.1404,0.1823,0.1559,0.1581,0.1771,0.1385,0.1289,0.1653,0.1279,0.1457,0.1362,0.1225,0.1235,0.125,0.135,0.1307,0.1241
wiki_2019t.oracleGeneral.zst,84825604096,0.0943,0.0694,0.0938,0.0944,0.1048,0.1377,0.1103,0.1075,0.139,0.1043,0.1003,0.192,0.096,0.1085,0.1011,0.0931,0.0941,0.0958,0.1022,0.1021,0.0939
wiki_2016u.oracleGeneral.zst,1155346202624,0.125,0.0824,0.123,0.1185,0.1399,0.1869,0.1667,0.168,0.1919,0.1372,0.1282,0.1676,0.1283,0.146,0.1349,0.1216,0.1222,0.1239,0.1345,0.123,0.124
