#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
meta_rnha.oracleGeneral.zst,7646115528704,0.2774,0.2287,0.2762,0.2693,0.2692,0.2697,0.2231,0.1847,0.2329,0.2697,0.3274,0.2401,0.2673,0.2678,0.2678,0.2686,0.2647,0.2691,0.2584,0.2418,0.2674
meta_rprn.oracleGeneral.zst,7326140465152,0.2769,0.2375,0.276,0.2728,0.2727,0.2735,0.2383,0.2152,0.243,0.2713,0.3176,0.2516,0.2718,0.2721,0.2721,0.2715,0.2672,0.2724,0.2622,0.2505,0.2702
meta_reag.oracleGeneral.zst,1811402457088,0.2119,0.1752,0.2112,0.2094,0.2099,0.2108,0.1869,0.1745,0.1907,0.2077,0.2388,0.1992,0.2096,0.2093,0.2093,0.2081,0.2031,0.2094,0.2009,0.2013,0.2065
