#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
meta_rnha.oracleGeneral.zst,152937342959616,0.212,0.1703,0.2115,0.2069,0.2088,0.2094,0.1908,0.1743,0.1985,0.2153,0.2368,0.1747,0.1998,0.2034,0.2035,0.2067,0.2048,0.2091,0.2038,0.183,0.2038
meta_rprn.oracleGeneral.zst,146522809303040,0.2264,0.198,0.2257,0.2244,0.2269,0.2292,0.213,0.2019,0.2119,0.2285,0.2355,0.2076,0.2175,0.2234,0.2234,0.2235,0.2196,0.2248,0.2218,0.2105,0.2224
meta_reag.oracleGeneral.zst,36234491592704,0.1646,0.144,0.165,0.1623,0.1646,0.1672,0.1561,0.1482,0.1555,0.1662,0.1752,0.1557,0.1579,0.1617,0.1617,0.162,0.1589,0.1629,0.1611,0.155,0.1615
