#file,size,FIFO,ARC,Cacheus,CAR,LHD,GDSF,TwoQ,S4LRU,Hyperbolic,LeCaR,WTinyLFU,Belady,Clock,LIRS,FIFOMerge,S3FIFO,QDLP,LRU,LFU,GLCache,Sieve,merlin
wiki_2016u.oracleGeneral.zst_2803498585,3721819.0,0.1087,0.0651,0.0586,0.0635,0.0744,0.0635,0.0708,0.065,0.0737,0.0747,0.0608,0.0405,0.0761,0.0637,0.0808,0.0629,0.063,0.0803,0.068,0.0913,0.0611,0.0649
wiki_2019t.oracleGeneral.zst_207646002,1837711.0,0.2672,0.1883,0.187,0.1862,0.2028,0.1954,0.195,0.1895,0.2124,0.2118,0.1833,0.1303,0.2152,0.187,0.2193,0.1825,0.1831,0.2238,0.2186,0.232,0.1866,0.1853
wiki_2019u.oracleGeneral.zst_2655612611,4961998.0,0.1645,0.1017,0.0911,0.0991,0.1131,0.0962,0.1092,0.1004,0.1118,0.1151,0.0932,0.0612,0.1173,0.0989,0.1237,0.0967,0.0973,0.1233,0.1107,0.1244,0.0912,0.1
