#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
wiki_2019u.oracleGeneral.zst,19847994,0.0271,0.0201,0.0268,0.0267,0.0295,0.045,0.0329,0.0278,0.0342,0.0291,0.0271,0.0314,0.0268,0.0307,0.0292,0.027,0.0275,0.0271,0.0326,0.0272,0.0271
wiki_2019t.oracleGeneral.zst,7350846,0.1033,0.0886,0.1035,0.1062,0.1085,0.1342,0.1127,0.1066,0.1135,0.1088,0.1052,0.1166,0.1054,0.111,0.1091,0.1034,0.1067,0.1052,0.1197,0.1074,0.1045
wiki_2016u.oracleGeneral.zst,14887278,0.0191,0.0142,0.0189,0.0189,0.0207,0.0309,0.0228,0.0196,0.0269,0.0205,0.0191,0.0215,0.0191,0.0215,0.0205,0.019,0.0194,0.0191,0.0228,0.0191,0.0192
