#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
meta_rnha.oracleGeneral.zst,1051208,0.5434,0.4337,0.5398,0.5433,0.5535,0.5654,0.5557,0.5435,0.5667,0.5531,0.7324,0.559,0.5571,0.5552,0.555,0.538,0.5311,0.5435,0.5348,0.5639,0.5356
meta_rprn.oracleGeneral.zst,870908,0.4795,0.3869,0.4765,0.4843,0.4892,0.5017,0.4912,0.4811,0.497,0.4905,0.6657,0.4911,0.4892,0.4914,0.4912,0.4752,0.4735,0.4799,0.4757,0.5022,0.4739
meta_reag.oracleGeneral.zst,367876,0.353,0.2909,0.3515,0.3565,0.3568,0.3641,0.3594,0.3518,0.3574,0.3577,0.4879,0.3555,0.3652,0.357,0.357,0.3515,0.348,0.3536,0.3489,0.3736,0.3498
