#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
meta_rnha.oracleGeneral.zst,350402,0.5884,0.4883,0.5868,0.5942,0.598,0.609,0.5998,0.5891,0.6073,0.5988,0.7975,0.5868,0.6046,0.6001,0.5996,0.5862,0.5817,0.5908,0.5843,0.6141,0.5841
meta_rprn.oracleGeneral.zst,290302,0.5165,0.4332,0.5143,0.5218,0.5275,0.5398,0.5289,0.5187,0.5259,0.5276,0.7348,0.5161,0.5266,0.53,0.5298,0.5132,0.5116,0.5177,0.5132,0.542,0.5115
meta_reag.oracleGeneral.zst,122625,0.3777,0.3183,0.3772,0.3816,0.3824,0.3907,0.3847,0.3771,0.3813,0.3838,0.5462,0.3741,0.3906,0.3832,0.3829,0.3782,0.3752,0.3794,0.3747,0.3991,0.3764
