#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
tencent_photo1.oracleGeneral.zst,1588581,0.5635,0.3969,0.5554,0.5483,0.5765,0.6154,0.573,0.5511,0.6416,0.5698,0.8849,0.5294,0.5673,0.5857,0.5845,0.5215,0.5174,0.5511,0.5275,0.6143,0.5204
tencent_photo2.oracleGeneral.zst,1526258,0.569,0.4022,0.5608,0.5542,0.5823,0.6206,0.5791,0.5573,0.6389,0.5756,0.8854,0.5361,0.5741,0.5914,0.5904,0.5286,0.5247,0.5588,0.5342,0.6219,0.5276
