#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
w66.oracleGeneral.bin.zst,8669,0.3838,0.3113,0.3847,0.3604,0.4812,0.4914,0.4473,0.4441,0.4347,0.4651,0.4904,0.4111,0.3649,0.4838,0.4372,0.3867,0.389,0.4145,0.4175,0.3677,0.3713
w08.oracleGeneral.bin.zst,904004,0.7994,0.6736,0.7976,0.8157,0.8655,0.8799,0.864,0.8487,0.8213,0.8642,0.8233,0.8388,0.7833,0.8717,0.8709,0.7854,0.7956,0.8187,0.8121,0.7825,0.7766
w70.oracleGeneral.bin.zst,50690,0.1738,0.113,0.1738,0.1798,0.1772,0.1976,0.1956,0.1785,0.1799,0.1877,0.4261,0.1673,0.1838,0.175,0.1737,0.1741,0.1748,0.1789,0.1674,0.1722,0.1719
w14.oracleGeneral.bin.zst,893257,0.4864,0.3645,0.4812,0.6182,0.4969,0.5092,0.4975,0.4876,0.4773,0.4939,0.6501,0.4514,0.4912,0.4957,0.4941,0.4768,0.4682,0.4857,0.4803,0.4703,0.472
w02.oracleGeneral.bin.zst,49558,0.8677,0.1768,0.8519,0.9705,0.967,0.9671,0.4543,0.55,0.3931,0.7883,0.5995,0.2363,0.2191,0.9742,0.9605,0.4839,0.482,0.5727,0.6195,0.2865,0.4693
w98.oracleGeneral.bin.zst,174526,0.6399,0.5058,0.64,0.6421,0.6684,0.6844,0.6653,0.6605,0.6592,0.6676,0.7088,0.652,0.6191,0.6717,0.6711,0.6376,0.6461,0.6491,0.6571,0.6109,0.6223
w40.oracleGeneral.bin.zst,88131,0.1048,0.0695,0.1016,0.1106,0.1128,0.1203,0.1189,0.0981,0.1012,0.1179,0.2461,0.0894,0.1042,0.1082,0.1072,0.0974,0.0925,0.1013,0.0896,0.0862,0.095
w106.oracleGeneral.bin.zst,33764,0.1885,0.135,0.1847,0.1887,0.1947,0.2087,0.1991,0.1886,0.2018,0.1964,0.2292,0.1923,0.1823,0.1942,0.1888,0.1835,0.1827,0.1864,0.1817,0.1729,0.1835
w38.oracleGeneral.bin.zst,201325,0.6171,0.5467,0.6061,0.639,0.6578,0.666,0.657,0.6505,0.6263,0.6547,0.642,0.6264,0.6246,0.6615,0.6582,0.609,0.5886,0.5938,0.6317,0.6221,0.5997
w56.oracleGeneral.bin.zst,43900,0.1568,0.0982,0.1532,0.1593,0.1764,0.203,0.1727,0.1549,0.1817,0.1809,0.4208,0.1587,0.1549,0.1825,0.1546,0.1488,0.145,0.1503,0.1603,0.1445,0.1438
w64.oracleGeneral.bin.zst,643530,0.8923,0.8628,0.8923,0.8848,0.8977,0.9007,0.8933,0.8964,0.8928,0.8937,0.8923,0.8954,0.8899,0.9004,0.8997,0.8923,0.8947,0.8923,0.9003,0.8932,0.8905
w72.oracleGeneral.bin.zst,43071,0.2657,0.1628,0.2531,0.2702,0.2669,0.2773,0.2722,0.249,0.2624,0.2625,0.378,0.247,0.2737,0.2692,0.2681,0.2431,0.239,0.2471,0.2381,0.2294,0.2447
w86.oracleGeneral.bin.zst,430557,0.9218,0.9065,0.9218,0.9158,0.9314,0.933,0.9303,0.9306,0.9323,0.9309,0.9219,0.9312,0.9126,0.9323,0.9323,0.9215,0.9258,0.9219,0.9317,0.9137,0.9124
w30.oracleGeneral.bin.zst,115400,0.2469,0.1322,0.2467,0.2444,0.2384,0.3004,0.2855,0.3153,0.3222,0.2995,0.7657,0.2413,0.2515,0.2407,0.2392,0.2473,0.2492,0.6204,0.2539,0.3046,0.254
w48.oracleGeneral.bin.zst,360062,0.8526,0.7035,0.8523,0.8489,0.8791,0.8779,0.8643,0.8746,0.8455,0.8738,0.8509,0.8419,0.8426,0.8792,0.879,0.8498,0.8596,0.8509,0.8647,0.8161,0.8507
w26.oracleGeneral.bin.zst,304556,0.3878,0.2505,0.3954,0.3885,0.4244,0.4198,0.4103,0.3904,0.3867,0.4261,0.6895,0.3673,0.3988,0.3905,0.3882,0.3802,0.365,0.4081,0.3447,0.3416,0.3723
w90.oracleGeneral.bin.zst,59003,0.3506,0.2178,0.3453,0.2994,0.4628,0.4043,0.3604,0.479,0.6154,0.4326,0.6889,0.3923,0.2835,0.4136,0.2984,0.3118,0.3051,0.687,0.4752,0.4285,0.311
w51.oracleGeneral.bin.zst,173696,0.2136,0.1879,0.213,0.2249,0.2358,0.3053,0.2799,0.2316,0.2948,0.2835,0.2237,0.2522,0.2112,0.2482,0.2334,0.2171,0.225,0.2195,0.236,0.2154,0.2201
w89.oracleGeneral.bin.zst,77071,0.3339,0.2523,0.3397,0.3173,0.3625,0.3788,0.3545,0.3633,0.3472,0.3692,0.4457,0.3373,0.3199,0.3683,0.3646,0.3349,0.3283,0.3478,0.325,0.3639,0.3364
w101.oracleGeneral.bin.zst,175457,0.6426,0.5165,0.6426,0.6457,0.6706,0.6848,0.6673,0.6624,0.6494,0.6684,0.7049,0.6522,0.6231,0.6728,0.6725,0.6403,0.6489,0.6499,0.6613,0.6137,0.6236
w47.oracleGeneral.bin.zst,29821,0.0955,0.049,0.0962,0.1014,0.1038,0.1179,0.1189,0.1258,0.1057,0.1268,0.2096,0.0817,0.0881,0.1054,0.0949,0.0954,0.0838,0.1007,0.0875,0.0714,0.0929
w29.oracleGeneral.bin.zst,490609,0.5052,0.3727,0.5046,0.6248,0.5082,0.53,0.5144,0.5093,0.5723,0.5145,0.7697,0.5097,0.4907,0.513,0.5035,0.5059,0.5191,0.6189,0.5252,0.5481,0.4913
w05.oracleGeneral.bin.zst,4137980,0.6743,0.5853,0.6759,0.6795,0.6877,0.6988,0.7113,0.6839,0.711,0.698,0.7569,0.7396,0.6881,0.6934,0.6918,0.6774,0.6801,0.7569,0.6967,0.7237,0.6836
w13.oracleGeneral.bin.zst,556170,0.2883,0.2086,0.2877,0.2868,0.2938,0.3015,0.291,0.277,0.3028,0.2826,0.5132,0.287,0.3141,0.2967,0.2899,0.2709,0.2718,0.3448,0.2744,0.3176,0.2745
w21.oracleGeneral.bin.zst,450735,0.8695,0.728,0.8707,0.8239,0.9038,0.9026,0.8893,0.9031,0.8842,0.9005,0.8842,0.8478,0.8084,0.904,0.9039,0.83,0.8344,0.8842,0.8733,0.8243,0.808
w97.oracleGeneral.bin.zst,181058,0.6459,0.5118,0.646,0.6479,0.6728,0.6887,0.67,0.665,0.653,0.6716,0.7064,0.6491,0.6258,0.6758,0.6749,0.6436,0.6517,0.6535,0.6624,0.6157,0.6282
w81.oracleGeneral.bin.zst,59968,0.6876,0.6277,0.6812,0.68,0.7209,0.7237,0.7206,0.7107,0.7192,0.7145,0.6773,0.6928,0.6688,0.7221,0.7192,0.6796,0.6852,0.6773,0.6987,0.6642,0.6734
w37.oracleGeneral.bin.zst,508757,0.5066,0.4078,0.5041,0.4689,0.6235,0.6593,0.591,0.5639,0.5848,0.6029,0.5123,0.5572,0.4968,0.6462,0.6289,0.5031,0.5127,0.5111,0.5374,0.4812,0.502
w59.oracleGeneral.bin.zst,102510,0.5931,0.3956,0.5903,0.6071,0.6163,0.6611,0.627,0.6183,0.6524,0.6253,0.7667,0.6128,0.5912,0.6268,0.6243,0.5909,0.5958,0.7084,0.6093,0.7282,0.5927
w75.oracleGeneral.bin.zst,40637,0.1435,0.101,0.1428,0.1508,0.1592,0.178,0.1698,0.1548,0.1645,0.1658,0.2761,0.1566,0.1418,0.1593,0.1551,0.1438,0.1433,0.1551,0.147,0.1406,0.1448
w63.oracleGeneral.bin.zst,479775,0.6141,0.5318,0.6143,0.6076,0.6455,0.684,0.6571,0.634,0.6487,0.645,0.6164,0.6281,0.6054,0.6583,0.6508,0.5957,0.6074,0.6164,0.6479,0.6191,0.5952
w69.oracleGeneral.bin.zst,132888,0.3713,0.2882,0.3701,0.3942,0.4152,0.4677,0.4415,0.3928,0.4276,0.4114,0.3961,0.3875,0.3736,0.4222,0.4161,0.3667,0.3701,0.3778,0.3828,0.3662,0.3683
w07.oracleGeneral.bin.zst,950262,0.4048,0.305,0.4006,0.4505,0.4707,0.5037,0.4649,0.4191,0.4386,0.4577,0.3883,0.4299,0.3963,0.4844,0.4729,0.3975,0.3977,0.3873,0.4195,0.3553,0.4021
w11.oracleGeneral.bin.zst,264448,0.5894,0.3291,0.5915,0.6418,0.6581,0.6755,0.6158,0.6516,0.6598,0.6489,0.8354,0.5962,0.5785,0.6793,0.6633,0.6054,0.6041,0.7799,0.6103,0.6535,0.5987
w53.oracleGeneral.bin.zst,534866,0.6724,0.596,0.6722,0.67,0.6758,0.6799,0.6734,0.6714,0.6711,0.6738,0.7609,0.6725,0.6722,0.6761,0.6746,0.6701,0.6663,0.6736,0.6702,0.6674,0.6684
w103.oracleGeneral.bin.zst,43037,0.2427,0.1748,0.24,0.2524,0.2494,0.2539,0.2561,0.2514,0.2571,0.2555,0.4479,0.2485,0.2415,0.2481,0.2451,0.2445,0.2425,0.2413,0.2372,0.2551,0.2489
w45.oracleGeneral.bin.zst,32682,0.0937,0.0537,0.0957,0.1011,0.112,0.1129,0.1279,0.1255,0.0947,0.1357,0.2196,0.0845,0.0956,0.1158,0.1032,0.0922,0.0877,0.1015,0.0857,0.0723,0.0933
w19.oracleGeneral.bin.zst,72301,0.1683,0.1204,0.1675,0.211,0.2262,0.3127,0.2944,0.1898,0.3578,0.2361,0.4429,0.1958,0.1667,0.243,0.2057,0.1687,0.1686,0.3882,0.1946,0.1692,0.1705
w77.oracleGeneral.bin.zst,106331,0.4529,0.2762,0.435,0.4643,0.4695,0.4804,0.4614,0.4648,0.4235,0.4752,0.5886,0.4383,0.4214,0.4776,0.4654,0.4364,0.4073,0.4184,0.408,0.352,0.4275
w61.oracleGeneral.bin.zst,104646,0.542,0.354,0.5412,0.5324,0.5455,0.5569,0.5685,0.5292,0.6054,0.5482,0.6952,0.5394,0.6135,0.544,0.5429,0.5325,0.5349,0.6113,0.5457,0.6281,0.5351
w95.oracleGeneral.bin.zst,41599,0.2555,0.1948,0.2528,0.2706,0.293,0.3037,0.2899,0.2631,0.2772,0.2793,0.3156,0.2682,0.2593,0.2959,0.2774,0.2503,0.2473,0.2574,0.2625,0.2492,0.2483
w23.oracleGeneral.bin.zst,284564,0.4425,0.3049,0.4366,0.4709,0.5144,0.5565,0.5171,0.4653,0.5203,0.5217,0.5175,0.461,0.4435,0.5229,0.5202,0.4334,0.4304,0.5122,0.4463,0.4261,0.4469
w35.oracleGeneral.bin.zst,60635,0.077,0.0557,0.0768,0.0816,0.0831,0.1027,0.0908,0.084,0.086,0.087,0.223,0.0791,0.08,0.0841,0.0819,0.0763,0.0771,0.0827,0.0801,0.0836,0.0772
w83.oracleGeneral.bin.zst,74161,0.4202,0.3253,0.4226,0.4341,0.4264,0.4316,0.4419,0.4234,0.4349,0.4338,0.6101,0.4136,0.4273,0.4194,0.4207,0.4216,0.4161,0.4268,0.4068,0.4114,0.414
w93.oracleGeneral.bin.zst,106899,0.7032,0.5836,0.7055,0.7562,0.8063,0.8069,0.7891,0.8027,0.7761,0.8092,0.7419,0.7877,0.6685,0.8073,0.8069,0.6644,0.6891,0.7419,0.7278,0.6818,0.6582
w25.oracleGeneral.bin.zst,367336,0.2541,0.1819,0.2582,0.274,0.2664,0.3408,0.3576,0.2121,0.299,0.2837,0.28,0.2556,0.2784,0.2533,0.2312,0.2262,0.2268,0.2468,0.2618,0.2216,0.2059
w33.oracleGeneral.bin.zst,144657,0.1379,0.0984,0.1372,0.1418,0.1445,0.1509,0.1517,0.1328,0.1395,0.1506,0.3668,0.1218,0.137,0.1376,0.1379,0.1307,0.1289,0.1347,0.1299,0.1194,0.129
w85.oracleGeneral.bin.zst,69062,0.7664,0.7097,0.7666,0.7651,0.816,0.8186,0.8258,0.8052,0.8077,0.8136,0.7684,0.7835,0.7264,0.8166,0.8052,0.7646,0.7842,0.7684,0.8087,0.7403,0.7277
w71.oracleGeneral.bin.zst,67333,0.2326,0.1756,0.2287,0.2381,0.311,0.3489,0.3312,0.266,0.3322,0.3314,0.2335,0.2957,0.2243,0.3214,0.2718,0.2254,0.2255,0.2297,0.2426,0.2131,0.2292
w09.oracleGeneral.bin.zst,1486747,0.491,0.3466,0.4877,0.4927,0.503,0.5117,0.4934,0.4947,0.4835,0.4943,0.6423,0.4428,0.4886,0.5043,0.4984,0.4839,0.4799,0.4909,0.496,0.4255,0.4841
w67.oracleGeneral.bin.zst,32536,0.1512,0.0942,0.1512,0.1596,0.1641,0.1731,0.1679,0.1589,0.1608,0.1681,0.308,0.1538,0.1492,0.1659,0.1598,0.1506,0.149,0.1513,0.1487,0.1404,0.1526
w105.oracleGeneral.bin.zst,65412,0.6422,0.5437,0.6427,0.6394,0.7394,0.7586,0.7476,0.7238,0.7089,0.7488,0.6857,0.7285,0.6284,0.7552,0.7406,0.631,0.6357,0.6857,0.6704,0.635,0.6238
w55.oracleGeneral.bin.zst,728171,0.8562,0.8223,0.8562,0.856,0.8596,0.8602,0.8575,0.8589,0.857,0.859,0.8563,0.8572,0.8596,0.8598,0.8598,0.8558,0.8571,0.8563,0.8593,0.8596,0.8563
w43.oracleGeneral.bin.zst,372258,0.5709,0.3914,0.57,0.6058,0.6388,0.6726,0.5909,0.6094,0.5917,0.6235,0.6232,0.5716,0.5539,0.642,0.6349,0.5701,0.5738,0.5927,0.5958,0.5378,0.5521
w01.oracleGeneral.bin.zst,12280401,0.7953,0.7173,0.7953,0.8186,0.8292,0.8299,0.8207,0.8282,0.7901,0.827,0.7958,0.801,0.7854,0.8295,0.8291,0.7957,0.8261,0.7958,0.8291,0.7888,0.7871
w79.oracleGeneral.bin.zst,461582,0.8882,0.853,0.8882,0.8876,0.893,0.9182,0.902,0.8894,0.893,0.8908,0.8884,0.8902,0.882,0.8989,0.8947,0.8876,0.8896,0.8884,0.8955,0.8829,0.8815
w17.oracleGeneral.bin.zst,273142,0.1466,0.109,0.1457,0.1468,0.1548,0.1772,0.1749,0.15,0.1949,0.1689,0.4149,0.1559,0.1498,0.1591,0.1509,0.1429,0.1467,0.1595,0.1546,0.1664,0.1453
w73.oracleGeneral.bin.zst,60122,0.3886,0.2735,0.3854,0.406,0.4501,0.4703,0.4763,0.4128,0.4369,0.463,0.4382,0.4099,0.3824,0.4508,0.4476,0.3801,0.3763,0.4578,0.3967,0.3604,0.3933
w65.oracleGeneral.bin.zst,227838,0.9631,0.82,0.9631,0.9059,0.9773,0.978,0.9695,0.9764,0.95,0.9771,0.9634,0.8824,0.8377,0.9775,0.9775,0.9547,0.9629,0.9634,0.9701,0.839,0.8495
w27.oracleGeneral.bin.zst,433007,0.5423,0.3824,0.5446,0.5587,0.5774,0.598,0.5627,0.5638,0.5986,0.5737,0.8491,0.5797,0.5226,0.5883,0.574,0.5483,0.553,0.6926,0.5625,0.5939,0.5379
w49.oracleGeneral.bin.zst,159473,0.5968,0.4357,0.5822,0.6017,0.6059,0.6142,0.6056,0.6049,0.595,0.6075,0.5575,0.5905,0.5927,0.6125,0.6114,0.5624,0.5271,0.5409,0.5637,0.5368,0.5622
w91.oracleGeneral.bin.zst,58427,0.3865,0.2889,0.3826,0.3836,0.4287,0.4635,0.45,0.4056,0.4166,0.4256,0.3926,0.4121,0.3821,0.441,0.4287,0.3799,0.379,0.3898,0.3859,0.3777,0.3821
w87.oracleGeneral.bin.zst,218836,0.6866,0.6116,0.6873,0.6969,0.7256,0.7432,0.734,0.7116,0.7364,0.727,0.6899,0.72,0.6809,0.7331,0.7304,0.6845,0.6969,0.6899,0.7181,0.6977,0.6819
w31.oracleGeneral.bin.zst,1290637,0.6985,0.6193,0.6979,0.7009,0.7223,0.7728,0.7611,0.7147,0.7291,0.7214,0.7112,0.7267,0.704,0.7242,0.7226,0.6984,0.723,0.7112,0.7347,0.7221,0.6981
w03.oracleGeneral.bin.zst,2785238,0.5399,0.3787,0.5347,0.5418,0.5548,0.5571,0.5492,0.5441,0.5419,0.5479,0.6931,0.489,0.5365,0.5508,0.551,0.5269,0.4932,0.5397,0.5111,0.4731,0.5192
w15.oracleGeneral.bin.zst,555876,0.9081,0.801,0.9043,0.8977,0.9379,0.9391,0.9375,0.9364,0.9139,0.9362,0.8706,0.9056,0.8877,0.9394,0.939,0.8762,0.8792,0.8696,0.8978,0.8679,0.8911
w57.oracleGeneral.bin.zst,45832,0.2044,0.1209,0.2021,0.2107,0.2208,0.2443,0.2222,0.207,0.2278,0.2263,0.2885,0.2093,0.2027,0.2253,0.2144,0.2004,0.197,0.2029,0.2077,0.1974,0.2016
w39.oracleGeneral.bin.zst,60825,0.0898,0.0556,0.0872,0.0916,0.0971,0.0994,0.1063,0.0899,0.0909,0.1043,0.2205,0.0735,0.0896,0.0925,0.0916,0.0841,0.0805,0.0883,0.0727,0.0684,0.082
w99.oracleGeneral.bin.zst,43719,0.6095,0.5748,0.6096,0.6122,0.6459,0.647,0.6527,0.6441,0.6374,0.6459,0.6113,0.6398,0.5966,0.6462,0.6363,0.6077,0.6294,0.6113,0.6425,0.6054,0.6041
w41.oracleGeneral.bin.zst,68496,0.0781,0.0511,0.0746,0.0834,0.0885,0.0967,0.0983,0.0774,0.0879,0.0983,0.1791,0.0699,0.0777,0.0872,0.0843,0.0713,0.0704,0.0746,0.0708,0.063,0.0696
