#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
w56.oracleGeneral.bin.zst,446693376,0.4353,0.3486,0.4342,0.4377,0.5034,0.5339,0.4895,0.4736,0.4955,0.5041,0.4981,0.4936,0.4383,0.5154,0.457,0.4256,0.4248,0.4511,0.4544,0.4417,0.4264
w64.oracleGeneral.bin.zst,11811160064,0.9381,0.9124,0.9381,0.9381,0.9445,0.9448,0.9454,0.9434,0.9444,0.944,0.9381,0.9444,0.9365,0.9446,0.9446,0.9381,0.9401,0.9381,0.9444,0.9423,0.9364
w72.oracleGeneral.bin.zst,223346688,0.5213,0.4084,0.5175,0.533,0.5332,0.5501,0.5792,0.5884,0.6218,0.5385,0.5717,0.618,0.5438,0.5354,0.5297,0.5325,0.5305,0.5541,0.5473,0.5306,0.5307
w86.oracleGeneral.bin.zst,2147483648,0.9774,0.9022,0.9774,0.9613,0.9803,0.9807,0.9768,0.9778,0.9741,0.9792,0.9775,0.9813,0.9756,0.9806,0.9805,0.9545,0.9562,0.9775,0.9801,0.9767,0.9749
w30.oracleGeneral.bin.zst,914358272,0.3926,0.2166,0.3808,0.3435,0.4166,0.4722,0.4439,0.5952,0.6051,0.4343,0.8996,0.6128,0.3324,0.434,0.4084,0.3582,0.3591,0.7914,0.3644,0.4087,0.3713
w48.oracleGeneral.bin.zst,6442450944,0.844,0.8119,0.8446,0.853,0.8665,0.8673,0.8712,0.8803,0.8633,0.866,0.863,0.9163,0.8461,0.8665,0.8653,0.8464,0.8519,0.863,0.8618,0.8763,0.8467
w26.oracleGeneral.bin.zst,4294967296,0.6314,0.4628,0.6353,0.6206,0.6608,0.6787,0.6694,0.6925,0.7126,0.6666,0.7395,0.7427,0.607,0.6612,0.6584,0.5979,0.5862,0.6361,0.5915,0.576,0.5937
w90.oracleGeneral.bin.zst,523239424,0.9085,0.714,0.9073,0.8274,0.9104,0.915,0.8894,0.9186,0.923,0.908,0.9035,0.8896,0.9036,0.9138,0.9123,0.903,0.9033,0.9029,0.9091,0.8264,0.8919
w51.oracleGeneral.bin.zst,705691648,0.3053,0.272,0.3047,0.3104,0.3287,0.3329,0.3259,0.3128,0.3205,0.3269,0.321,0.3524,0.3004,0.3294,0.3202,0.3012,0.3082,0.3051,0.3187,0.3115,0.3011
w89.oracleGeneral.bin.zst,702545920,0.4925,0.4156,0.4883,0.4886,0.5378,0.5414,0.5438,0.5278,0.5261,0.5441,0.5547,0.5585,0.4864,0.5404,0.5179,0.4874,0.4979,0.5067,0.5138,0.4967,0.4881
w101.oracleGeneral.bin.zst,1073741824,0.8713,0.7763,0.8709,0.8765,0.9056,0.9125,0.9101,0.9106,0.9038,0.9057,0.8936,0.9139,0.8647,0.9066,0.9032,0.8605,0.8712,0.8849,0.8855,0.8512,0.8538
w47.oracleGeneral.bin.zst,94371840,0.2263,0.1737,0.2268,0.2316,0.2364,0.2594,0.2575,0.2625,0.3431,0.2364,0.2474,0.3625,0.2289,0.2372,0.2346,0.2276,0.2259,0.2308,0.2251,0.2263,0.2269
w29.oracleGeneral.bin.zst,1073741824,0.5708,0.44,0.5709,0.534,0.5444,0.5769,0.5589,0.5679,0.7574,0.5465,0.9234,0.6809,0.5489,0.549,0.5347,0.5338,0.5419,0.5917,0.5459,0.6445,0.5296
w05.oracleGeneral.bin.zst,46170898432,0.9307,0.8137,0.9297,0.9188,0.9379,0.9382,0.9389,0.9392,0.9288,0.9384,0.9351,0.9416,0.909,0.9383,0.9376,0.9075,0.9046,0.9194,0.9201,0.9249,0.9069
w13.oracleGeneral.bin.zst,5368709120,0.3575,0.2567,0.3581,0.3215,0.3025,0.3139,0.3364,0.328,0.3713,0.3106,0.7962,0.3221,0.3587,0.3017,0.3029,0.3265,0.334,0.5789,0.3259,0.4366,0.3312
w21.oracleGeneral.bin.zst,11811160064,0.976,0.9301,0.976,0.9685,0.9864,0.987,0.986,0.9854,0.9777,0.9863,0.978,0.9799,0.9618,0.9867,0.9865,0.9733,0.9787,0.978,0.9812,0.9663,0.9621
w97.oracleGeneral.bin.zst,1073741824,0.8723,0.7749,0.8721,0.8758,0.904,0.9115,0.9071,0.9114,0.9045,0.9041,0.8937,0.9139,0.8635,0.905,0.902,0.8606,0.8709,0.884,0.8833,0.8501,0.8533
w81.oracleGeneral.bin.zst,616562688,0.8878,0.8672,0.8869,0.89,0.9014,0.9027,0.9035,0.8956,0.8934,0.9011,0.8933,0.9017,0.8806,0.9022,0.9008,0.8849,0.8882,0.8864,0.8959,0.882,0.8825
w37.oracleGeneral.bin.zst,1073741824,0.7203,0.6173,0.7145,0.7389,0.7828,0.7981,0.7638,0.7394,0.782,0.7749,0.7105,0.7501,0.7196,0.7883,0.7639,0.7114,0.722,0.7062,0.7552,0.7064,0.7148
w59.oracleGeneral.bin.zst,331350016,0.7402,0.5016,0.7306,0.7018,0.7551,0.7895,0.7703,0.8061,0.9035,0.7591,0.93,0.9023,0.6957,0.7675,0.7614,0.698,0.7023,0.8608,0.7188,0.7665,0.7007
w75.oracleGeneral.bin.zst,603979776,0.2426,0.1791,0.2419,0.2426,0.2732,0.3301,0.3113,0.3933,0.448,0.2776,0.3463,0.5206,0.2447,0.282,0.2614,0.2372,0.2386,0.2641,0.2491,0.2449,0.2374
w63.oracleGeneral.bin.zst,1073741824,0.5126,0.4428,0.5131,0.5064,0.5399,0.5603,0.5582,0.5748,0.6215,0.5372,0.5284,0.631,0.5121,0.5467,0.532,0.5016,0.5047,0.528,0.5224,0.5006,0.5016
w69.oracleGeneral.bin.zst,1013972992,0.6193,0.448,0.607,0.606,0.6505,0.6884,0.691,0.6466,0.7923,0.6516,0.6333,0.7059,0.5984,0.6547,0.6472,0.5845,0.5828,0.5994,0.6002,0.5591,0.5911
w07.oracleGeneral.bin.zst,4294967296,0.6711,0.5462,0.6653,0.6744,0.7128,0.7401,0.7038,0.684,0.7171,0.712,0.6581,0.7211,0.6738,0.7209,0.7063,0.6552,0.6511,0.6618,0.6783,0.6445,0.6589
w11.oracleGeneral.bin.zst,2147483648,0.6835,0.4923,0.6831,0.6924,0.679,0.6983,0.7372,0.8016,0.8578,0.6858,0.936,0.8718,0.7305,0.6807,0.6814,0.7103,0.7134,0.7877,0.7042,0.7528,0.716
w53.oracleGeneral.bin.zst,17179869184,0.9328,0.8434,0.9326,0.9128,0.9204,0.9229,0.9212,0.9179,0.9239,0.9197,0.9373,0.9227,0.9162,0.9217,0.9196,0.9119,0.9179,0.9126,0.9206,0.9159,0.9132
w103.oracleGeneral.bin.zst,245366784,0.3944,0.3119,0.3955,0.3931,0.4011,0.4104,0.4133,0.4247,0.4298,0.4037,0.5715,0.5383,0.3913,0.4057,0.3954,0.3867,0.3853,0.3948,0.3873,0.4128,0.3908
w45.oracleGeneral.bin.zst,85983232,0.1836,0.1358,0.1833,0.1837,0.1878,0.2145,0.2149,0.2269,0.3111,0.1872,0.1982,0.3407,0.1806,0.1886,0.1866,0.1813,0.18,0.1833,0.1786,0.1785,0.1804
w19.oracleGeneral.bin.zst,1073741824,0.5985,0.3095,0.5721,0.4423,0.6406,0.6934,0.5924,0.7334,0.7607,0.6201,0.6976,0.6155,0.3969,0.6609,0.5862,0.4549,0.4518,0.6376,0.4873,0.4181,0.4642
w77.oracleGeneral.bin.zst,567279616,0.7147,0.547,0.7137,0.7059,0.7062,0.7102,0.7089,0.7108,0.7106,0.7059,0.7341,0.7524,0.7154,0.7071,0.7103,0.6952,0.6575,0.7094,0.6699,0.6601,0.6881
w61.oracleGeneral.bin.zst,933232640,0.7814,0.6032,0.7802,0.7669,0.7689,0.7831,0.801,0.7999,0.8439,0.7725,0.9055,0.8492,0.7952,0.7722,0.7681,0.7679,0.7708,0.852,0.7733,0.8016,0.769
w95.oracleGeneral.bin.zst,265289728,0.4569,0.3723,0.4523,0.4614,0.4996,0.5171,0.5497,0.5455,0.5692,0.5023,0.4503,0.5661,0.456,0.5012,0.4854,0.4343,0.433,0.4397,0.4496,0.4332,0.4399
w23.oracleGeneral.bin.zst,2147483648,0.7133,0.6539,0.7129,0.7121,0.7624,0.7839,0.7483,0.7269,0.7671,0.7664,0.7492,0.7688,0.7119,0.767,0.7621,0.7084,0.7086,0.7415,0.7212,0.7207,0.7128
w35.oracleGeneral.bin.zst,1073741824,0.3872,0.3099,0.3864,0.3911,0.4104,0.4565,0.4217,0.4348,0.4467,0.4136,0.6285,0.5131,0.3869,0.4171,0.3988,0.384,0.384,0.3965,0.388,0.3855,0.3839
w83.oracleGeneral.bin.zst,636485632,0.7367,0.6863,0.7358,0.7351,0.7541,0.7704,0.8062,0.7779,0.8137,0.7585,0.7463,0.7998,0.737,0.751,0.7476,0.7334,0.7339,0.7391,0.739,0.7284,0.7331
w93.oracleGeneral.bin.zst,1004535808,0.9182,0.8466,0.9175,0.9092,0.9379,0.9395,0.9381,0.9337,0.932,0.9378,0.9179,0.9408,0.905,0.9386,0.9356,0.9129,0.9177,0.9179,0.9259,0.903,0.9102
w25.oracleGeneral.bin.zst,4294967296,0.842,0.6627,0.8398,0.7215,0.9056,0.9131,0.8817,0.8479,0.8735,0.9041,0.844,0.806,0.7087,0.9076,0.9011,0.747,0.7543,0.8131,0.7777,0.7132,0.7155
w33.oracleGeneral.bin.zst,272629760,0.3346,0.2132,0.3347,0.3374,0.3276,0.336,0.3586,0.3488,0.3503,0.3435,0.4546,0.3624,0.3244,0.3278,0.3276,0.3248,0.3152,0.3381,0.3129,0.3103,0.3191
w85.oracleGeneral.bin.zst,717225984,0.9495,0.9305,0.9495,0.9494,0.9718,0.9719,0.9717,0.9648,0.9599,0.9717,0.9588,0.9635,0.9353,0.9718,0.9689,0.9577,0.9625,0.9588,0.9706,0.9386,0.9362
w71.oracleGeneral.bin.zst,221249536,0.6374,0.4875,0.6326,0.6042,0.6703,0.6787,0.6549,0.6105,0.6388,0.6741,0.6427,0.6337,0.572,0.6748,0.6393,0.5846,0.5796,0.6385,0.5927,0.5668,0.5788
w09.oracleGeneral.bin.zst,33285996544,0.7721,0.6847,0.7678,0.7413,0.7472,0.7532,0.7507,0.7405,0.7445,0.7456,0.8613,0.7739,0.739,0.7486,0.7374,0.7326,0.7322,0.7373,0.7406,0.7495,0.7325
w67.oracleGeneral.bin.zst,185597952,0.4672,0.3618,0.4682,0.4636,0.4878,0.503,0.5103,0.4935,0.5113,0.4913,0.4761,0.509,0.4645,0.4903,0.4791,0.4615,0.4574,0.4682,0.4648,0.4568,0.4604
w105.oracleGeneral.bin.zst,555745280,0.9144,0.8495,0.9143,0.9243,0.9415,0.9405,0.9431,0.9308,0.9329,0.941,0.9277,0.9367,0.9209,0.9408,0.9381,0.9161,0.9249,0.9238,0.9324,0.9088,0.9162
w55.oracleGeneral.bin.zst,1073741824,0.7136,0.6444,0.7105,0.7089,0.7091,0.7249,0.7333,0.7635,0.7767,0.7146,0.7393,0.7907,0.715,0.7109,0.7105,0.6997,0.6996,0.7015,0.7031,0.7008,0.6999
w43.oracleGeneral.bin.zst,3221225472,0.7422,0.6561,0.7411,0.7646,0.8398,0.8554,0.842,0.831,0.8551,0.8463,0.772,0.8642,0.7431,0.8441,0.8391,0.7397,0.7408,0.7647,0.7602,0.7723,0.7409
w01.oracleGeneral.bin.zst,20401094656,0.7843,0.7165,0.7842,0.7573,0.7627,0.7669,0.7691,0.7729,0.7907,0.7632,0.8524,0.832,0.7714,0.7635,0.7623,0.7574,0.7566,0.7624,0.7593,0.7795,0.7544
w79.oracleGeneral.bin.zst,1073741824,0.9336,0.9057,0.9336,0.9361,0.9446,0.9517,0.9459,0.9537,0.9525,0.9455,0.9338,0.9592,0.9433,0.9464,0.9413,0.9332,0.9348,0.9338,0.9374,0.9441,0.937
w17.oracleGeneral.bin.zst,1073741824,0.2765,0.206,0.2752,0.2851,0.2833,0.3129,0.2984,0.3148,0.3691,0.2893,0.5467,0.35,0.2966,0.2875,0.2819,0.2795,0.284,0.3015,0.3002,0.2989,0.2803
w73.oracleGeneral.bin.zst,217055232,0.6025,0.4622,0.5994,0.5831,0.647,0.6685,0.6515,0.6441,0.6714,0.6466,0.6284,0.6695,0.5778,0.6502,0.6477,0.5829,0.5805,0.6196,0.5889,0.5575,0.5894
w65.oracleGeneral.bin.zst,1073741824,0.9832,0.9513,0.9833,0.9762,0.9904,0.9911,0.991,0.9899,0.9832,0.9903,0.9846,0.9824,0.9648,0.9907,0.9905,0.9831,0.9863,0.9846,0.9879,0.9671,0.9664
w27.oracleGeneral.bin.zst,1073741824,0.6198,0.449,0.619,0.5941,0.591,0.6218,0.6081,0.6073,0.771,0.5927,0.9152,0.7882,0.6177,0.5923,0.5895,0.575,0.5789,0.6369,0.5774,0.6748,0.5716
w49.oracleGeneral.bin.zst,2147483648,0.7921,0.6749,0.7926,0.7841,0.7959,0.8028,0.8004,0.7952,0.7962,0.7945,0.8314,0.8668,0.7824,0.7975,0.7903,0.766,0.7513,0.7772,0.7603,0.7695,0.7669
w91.oracleGeneral.bin.zst,505413632,0.5261,0.4125,0.5109,0.5142,0.5329,0.5606,0.5626,0.571,0.75,0.5153,0.5068,0.69,0.525,0.5431,0.5237,0.5415,0.5438,0.5009,0.5409,0.4964,0.5335
w87.oracleGeneral.bin.zst,1061158912,0.7331,0.5727,0.7338,0.7036,0.6792,0.6796,0.693,0.7026,0.6943,0.6833,0.8654,0.8447,0.7714,0.679,0.6801,0.7139,0.7073,0.7247,0.6672,0.7633,0.7138
w31.oracleGeneral.bin.zst,83751862272,0.9695,0.8774,0.9695,0.9693,0.9796,0.9811,0.9795,0.9732,0.9462,0.9795,0.9725,0.9689,0.9054,0.9805,0.9798,0.9697,0.9735,0.9725,0.9774,0.9182,0.9122
w03.oracleGeneral.bin.zst,56908316672,0.8367,0.7126,0.8361,0.8105,0.8185,0.8256,0.8202,0.8098,0.8155,0.817,0.8928,0.8347,0.8189,0.8197,0.8115,0.8043,0.8061,0.8094,0.8028,0.8045,0.8047
w15.oracleGeneral.bin.zst,1073741824,0.953,0.8745,0.9399,0.9462,0.9603,0.9653,0.9679,0.9643,0.953,0.9633,0.9365,0.9555,0.9401,0.9633,0.9591,0.9345,0.9399,0.9376,0.9469,0.914,0.9407
w57.oracleGeneral.bin.zst,467664896,0.4873,0.3634,0.4881,0.4911,0.5436,0.5672,0.5314,0.5164,0.5317,0.5442,0.5407,0.5421,0.4845,0.552,0.5228,0.4771,0.4752,0.5004,0.4981,0.4875,0.4772
w39.oracleGeneral.bin.zst,183500800,0.1573,0.1055,0.1568,0.1588,0.1679,0.171,0.1657,0.1639,0.1707,0.1642,0.1979,0.1762,0.1506,0.168,0.168,0.1543,0.1505,0.1676,0.1473,0.1434,0.1491
w99.oracleGeneral.bin.zst,606076928,0.9163,0.9011,0.9163,0.9151,0.9301,0.9304,0.9347,0.9331,0.9238,0.9299,0.9176,0.932,0.9143,0.9302,0.9289,0.9165,0.9204,0.9176,0.9286,0.9171,0.9141
w41.oracleGeneral.bin.zst,299892736,0.2342,0.1774,0.2358,0.2414,0.25,0.2573,0.2644,0.2564,0.2592,0.2644,0.2824,0.2491,0.2317,0.249,0.249,0.2285,0.225,0.2535,0.2269,0.219,0.2269
